Frequency (Hz)	Level (dB)
6480.148315	-49.312267
6481.494141	-49.966320
6482.839966	-49.809715
6484.185791	-50.805313
6485.531616	-49.243088
6486.877441	-49.593964
6488.223267	-49.802887
6489.569092	-49.346325
6490.914917	-51.132942
6492.260742	-49.631794
6493.606567	-49.990757
6494.952393	-49.827930
6496.298218	-49.647713
6497.644043	-50.170719
6498.989868	-50.305031
6500.335693	-50.599644
6501.681519	-49.881615
6503.027344	-49.676727
6504.373169	-50.246979
6505.718994	-50.567093
6507.064819	-50.392090
6508.410645	-50.551010
6509.756470	-49.917580
6511.102295	-49.612988
6512.448120	-49.756340
6513.793945	-50.142368
6515.139771	-50.152306
6516.485596	-49.713497
6517.831421	-50.394276
6519.177246	-50.088097
6520.523071	-49.801285
6521.868896	-49.621723
6523.214722	-49.677528
6524.560547	-50.074791
6525.906372	-50.530006
6527.252197	-49.640980
6528.598022	-50.235722
6529.943848	-49.271770
6531.289673	-48.212143
6532.635498	-48.360744
6533.981323	-49.281971
6535.327148	-50.239738
6536.672974	-51.391441
6538.018799	-50.579922
6539.364624	-50.118847
6540.710449	-50.785240
6542.056274	-49.937229
6543.402100	-50.079609
6544.747925	-50.494129
6546.093750	-50.734638
6547.439575	-50.785946
6548.785400	-49.023331
6550.131226	-49.045021
6551.477051	-49.727840
6552.822876	-49.835236
6554.168701	-49.276985
6555.514526	-50.712280
6556.860352	-50.516201
6558.206177	-50.052002
6559.552002	-49.380596
6560.897827	-50.566143
6562.243652	-50.631481
6563.589478	-49.742271
6564.935303	-49.768547
6566.281128	-50.551357
6567.626953	-51.947086
6568.972778	-50.151176
6570.318604	-49.510036
6571.664429	-49.945805
6573.010254	-49.952820
6574.356079	-50.494583
6575.701904	-50.159325
6577.047729	-50.527882
6578.393555	-49.788254
6579.739380	-49.300438
6581.085205	-49.270454
6582.431030	-48.967484
6583.776855	-49.959961
6585.122681	-50.862347
6586.468506	-49.294350
6587.814331	-50.033546
6589.160156	-50.123184
6590.505981	-50.031517
6591.851807	-50.002480
6593.197632	-49.652210
6594.543457	-49.898327
6595.889282	-51.340527
6597.235107	-51.191158
6598.580933	-49.810879
6599.926758	-49.201481
6601.272583	-49.646690
6602.618408	-49.577450
6603.964233	-50.562618
6605.310059	-50.970623
6606.655884	-50.671825
6608.001709	-49.954632
6609.347534	-49.805183
6610.693359	-49.656685
6612.039185	-48.605583
6613.385010	-49.582535
6614.730835	-51.243958
6616.076660	-50.529743
6617.422485	-50.405857
6618.768311	-50.620857
6620.114136	-51.728992
6621.459961	-51.180740
6622.805786	-50.518929
6624.151611	-50.455112
6625.497437	-51.040905
6626.843262	-50.801781
6628.189087	-50.493530
6629.534912	-50.115059
6630.880737	-49.858555
6632.226562	-50.470642
6633.572388	-49.633610
6634.918213	-49.302719
6636.264038	-49.312626
6637.609863	-49.829250
6638.955688	-50.819019
6640.301514	-51.182636
6641.647339	-51.128288
6642.993164	-50.465866
6644.338989	-50.750450
6645.684814	-50.793602
6647.030640	-50.066727
6648.376465	-49.385544
6649.722290	-50.072506
6651.068115	-49.714836
6652.413940	-50.748962
6653.759766	-50.932209
6655.105591	-49.492928
6656.451416	-49.115170
6657.797241	-49.410736
6659.143066	-50.061363
6660.488892	-50.810856
6661.834717	-51.091133
6663.180542	-49.861458
6664.526367	-50.275181
6665.872192	-49.280510
6667.218018	-48.286186
6668.563843	-48.828144
6669.909668	-50.330387
6671.255493	-50.401855
6672.601318	-49.877106
6673.947144	-50.264774
6675.292969	-51.214550
6676.638794	-51.008053
6677.984619	-50.812317
6679.330444	-51.439373
6680.676270	-50.509186
6682.022095	-50.368092
6683.367920	-51.224060
6684.713745	-51.151985
6686.059570	-50.576103
6687.405396	-50.481834
6688.751221	-50.576096
6690.097046	-51.581936
6691.442871	-50.207794
6692.788696	-49.064522
6694.134521	-49.272503
6695.480347	-50.659599
6696.826172	-49.868855
6698.171997	-49.574600
6699.517822	-51.057972
6700.863647	-51.122547
6702.209473	-51.186924
6703.555298	-50.482616
6704.901123	-49.820950
6706.246948	-49.495689
6707.592773	-48.829464
6708.938599	-49.726254
6710.284424	-51.025127
6711.630249	-49.963314
6712.976074	-50.397694
6714.321899	-50.753166
6715.667725	-50.333778
6717.013550	-49.773998
6718.359375	-49.908276
6719.705200	-51.278164
6721.051025	-49.931316
6722.396851	-49.260429
6723.742676	-50.554581
6725.088501	-50.038296
6726.434326	-52.038795
6727.780151	-51.075600
6729.125977	-49.793190
6730.471802	-50.209122
6731.817627	-50.681747
6733.163452	-50.457306
6734.509277	-50.626724
6735.855103	-50.000233
6737.200928	-49.550259
6738.546753	-49.474701
6739.892578	-50.956657
6741.238403	-51.449883
6742.584229	-51.076717
6743.930054	-50.266476
6745.275879	-49.892719
6746.621704	-50.158546
6747.967529	-51.562870
6749.313354	-51.381535
6750.659180	-50.634541
6752.005005	-50.726208
6753.350830	-50.529217
6754.696655	-50.602066
6756.042480	-51.676987
6757.388306	-51.420887
6758.734131	-50.800999
6760.079956	-50.792770
6761.425781	-50.831005
6762.771606	-50.423981
6764.117432	-50.061726
6765.463257	-50.278927
6766.809082	-51.168068
6768.154907	-51.307285
6769.500732	-51.027908
6770.846558	-50.707497
6772.192383	-49.276741
6773.538208	-49.348087
6774.884033	-50.953312
6776.229858	-51.571091
6777.575684	-50.097237
6778.921509	-50.076717
6780.267334	-50.235565
6781.613159	-51.159122
6782.958984	-50.624882
6784.304810	-49.908550
6785.650635	-50.385815
6786.996460	-49.943245
6788.342285	-48.975437
6789.688110	-49.245018
6791.033936	-50.204369
6792.379761	-51.118507
6793.725586	-50.741783
6795.071411	-49.918884
6796.417236	-49.363750
6797.763062	-49.984447
6799.108887	-51.414440
6800.454712	-51.694382
6801.800537	-51.404686
6803.146362	-50.624390
6804.492188	-50.571297
6805.838013	-51.048683
6807.183838	-51.423691
6808.529663	-49.729816
6809.875488	-49.328720
6811.221313	-49.396873
6812.567139	-50.005760
6813.912964	-52.355793
6815.258789	-52.103893
6816.604614	-51.086433
6817.950439	-50.359028
6819.296265	-50.363651
6820.642090	-51.837589
6821.987915	-51.307068
6823.333740	-51.495174
6824.679565	-51.566261
6826.025391	-50.736526
6827.371216	-50.863594
6828.717041	-50.947796
6830.062866	-51.361603
6831.408691	-51.268177
6832.754517	-51.259499
6834.100342	-50.229820
6835.446167	-49.827354
6836.791992	-51.672741
6838.137817	-51.726330
6839.483643	-50.908470
6840.829468	-51.272957
6842.175293	-51.372253
6843.521118	-51.097397
6844.866943	-51.472984
6846.212769	-51.880486
6847.558594	-50.232517
6848.904419	-49.958248
6850.250244	-50.737843
6851.596069	-50.508141
6852.941895	-50.919735
6854.287720	-50.563965
6855.633545	-50.212761
6856.979370	-50.698677
6858.325195	-51.824783
6859.671021	-51.525852
6861.016846	-50.491882
6862.362671	-50.167923
6863.708496	-50.386600
6865.054321	-51.488949
6866.400146	-52.088226
6867.745972	-51.472969
6869.091797	-50.778648
6870.437622	-51.410912
6871.783447	-52.127014
6873.129272	-51.740601
6874.475098	-50.108719
6875.820923	-50.622421
6877.166748	-51.413467
6878.512573	-50.752872
6879.858398	-51.668713
6881.204224	-50.626579
6882.550049	-50.060528
6883.895874	-49.800278
6885.241699	-50.451092
6886.587524	-52.801682
6887.933350	-50.912189
6889.279175	-50.223724
6890.625000	-50.661907
6891.970825	-50.527542
6893.316650	-50.216019
6894.662476	-50.305679
6896.008301	-50.031544
6897.354126	-51.034286
6898.699951	-50.415478
6900.045776	-48.926811
6901.391602	-50.311737
6902.737427	-50.591244
6904.083252	-48.810722
6905.429077	-49.818363
6906.774902	-50.531242
6908.120728	-49.987396
6909.466553	-49.680504
6910.812378	-51.099449
6912.158203	-50.994373
6913.504028	-50.518280
6914.849854	-51.325127
6916.195679	-51.153469
6917.541504	-50.219040
6918.887329	-50.441963
6920.233154	-51.648277
6921.578979	-51.623199
6922.924805	-52.635159
6924.270630	-51.428860
6925.616455	-50.320339
6926.962280	-50.567913
6928.308105	-50.765537
6929.653931	-51.458134
6930.999756	-51.048866
6932.345581	-49.920300
6933.691406	-49.413303
6935.037231	-49.331966
6936.383057	-50.693794
6937.728882	-50.868141
6939.074707	-50.623882
6940.420532	-51.203232
6941.766357	-50.752335
6943.112183	-50.818924
6944.458008	-50.714817
6945.803833	-51.062584
6947.149658	-52.305416
6948.495483	-51.122513
6949.841309	-50.281559
6951.187134	-51.547550
6952.532959	-52.867496
6953.878784	-51.367340
6955.224609	-51.116665
6956.570435	-51.318447
6957.916260	-50.218929
6959.262085	-50.274025
6960.607910	-50.566204
6961.953735	-49.796726
6963.299561	-50.101685
6964.645386	-51.472488
6965.991211	-52.189880
6967.337036	-51.782043
6968.682861	-53.036388
6970.028687	-51.751083
6971.374512	-51.321129
6972.720337	-51.819817
6974.066162	-52.561653
6975.411987	-52.632214
6976.757812	-51.621376
6978.103638	-51.937965
6979.449463	-52.393078
6980.795288	-51.317848
6982.141113	-50.546368
6983.486938	-50.979733
6984.832764	-51.339725
6986.178589	-50.835487
6987.524414	-50.683968
6988.870239	-50.971088
6990.216064	-52.286133
6991.561890	-51.206833
6992.907715	-51.822853
6994.253540	-52.041069
6995.599365	-52.545074
6996.945190	-52.748970
6998.291016	-51.610565
6999.636841	-51.110542
7000.982666	-52.282822
7002.328491	-52.135029
7003.674316	-52.076706
7005.020142	-51.909805
7006.365967	-51.851055
7007.711792	-51.175152
7009.057617	-51.814030
7010.403442	-51.783249
7011.749268	-50.520596
7013.095093	-50.973015
7014.440918	-52.632042
7015.786743	-52.399002
7017.132568	-50.705265
7018.478394	-50.272171
7019.824219	-51.460037
7021.170044	-50.657272
7022.515869	-51.328514
7023.861694	-51.632858
7025.207520	-51.189999
7026.553345	-51.693371
7027.899170	-51.291191
7029.244995	-50.903591
7030.590820	-51.319714
7031.936646	-51.442966
7033.282471	-51.384857
7034.628296	-50.607170
7035.974121	-50.637295
7037.319946	-51.777679
7038.665771	-52.028492
7040.011597	-50.766033
7041.357422	-50.729916
7042.703247	-51.877262
7044.049072	-52.331959
7045.394897	-51.907253
7046.740723	-51.525356
7048.086548	-52.596294
7049.432373	-52.103401
7050.778198	-51.669144
7052.124023	-52.239742
7053.469849	-50.549637
7054.815674	-50.198246
7056.161499	-50.922733
7057.507324	-51.868034
7058.853149	-52.183872
7060.198975	-52.470219
7061.544800	-51.690414
7062.890625	-52.169399
7064.236450	-52.748905
7065.582275	-52.294456
7066.928101	-51.489834
7068.273926	-51.399830
7069.619751	-50.313343
7070.965576	-50.361526
7072.311401	-50.056297
7073.657227	-50.573513
7075.003052	-51.459408
7076.348877	-51.959358
7077.694702	-51.195370
7079.040527	-52.516216
7080.386353	-52.025524
7081.732178	-51.297901
7083.078003	-50.557926
7084.423828	-50.688774
7085.769653	-50.701347
7087.115479	-51.293476
7088.461304	-50.480431
7089.807129	-51.195919
7091.152954	-52.548458
7092.498779	-53.338650
7093.844604	-52.225773
7095.190430	-51.620354
7096.536255	-52.302940
7097.882080	-52.326965
7099.227905	-52.572403
7100.573730	-51.901596
7101.919556	-51.212170
7103.265381	-51.288368
7104.611206	-51.343178
7105.957031	-51.040134
7107.302856	-51.087952
7108.648682	-51.554440
7109.994507	-51.888393
7111.340332	-52.152744
7112.686157	-50.871506
7114.031982	-52.026100
7115.377808	-52.071018
7116.723633	-50.261753
7118.069458	-50.832584
7119.415283	-51.009121
7120.761108	-52.797516
7122.106934	-53.082150
7123.452759	-51.608269
7124.798584	-52.053005
7126.144409	-52.302578
7127.490234	-51.135395
7128.836060	-51.617290
7130.181885	-51.772087
7131.527710	-50.769760
7132.873535	-51.158840
7134.219360	-51.571159
7135.565186	-52.152454
7136.911011	-52.454845
7138.256836	-51.320312
7139.602661	-51.456207
7140.948486	-52.156490
7142.294312	-51.848373
7143.640137	-51.084591
7144.985962	-51.774662
7146.331787	-52.129379
7147.677612	-51.024727
7149.023438	-51.790581
7150.369263	-50.539585
7151.715088	-51.363930
7153.060913	-51.383739
7154.406738	-51.402130
7155.752563	-51.881283
7157.098389	-50.615532
7158.444214	-50.471313
7159.790039	-51.759460
7161.135864	-51.580105
7162.481689	-51.960495
7163.827515	-53.837517
7165.173340	-53.644802
7166.519165	-51.503929
7167.864990	-51.459976
7169.210815	-52.030853
7170.556641	-52.135384
7171.902466	-51.759403
7173.248291	-52.877819
7174.594116	-51.152893
7175.939941	-51.255444
7177.285767	-52.907436
7178.631592	-52.420631
7179.977417	-51.111393
7181.323242	-51.148941
7182.669067	-52.350487
7184.014893	-51.757019
7185.360718	-52.040276
7186.706543	-52.168282
7188.052368	-51.467754
7189.398193	-52.025116
7190.744019	-51.124626
7192.089844	-50.663845
7193.435669	-52.188435
7194.781494	-51.870079
7196.127319	-51.933777
7197.473145	-52.118576
7198.818970	-51.891209
7200.164795	-51.601429
7201.510620	-51.845036
7202.856445	-51.104816
7204.202271	-50.845505
7205.548096	-51.171535
7206.893921	-51.946625
7208.239746	-51.694031
7209.585571	-52.429482
7210.931396	-52.458374
7212.277222	-53.688152
7213.623047	-54.012955
7214.968872	-52.907726
7216.314697	-51.484287
7217.660522	-51.421883
7219.006348	-52.519142
7220.352173	-52.900681
7221.697998	-53.426998
7223.043823	-52.036366
7224.389648	-51.306149
7225.735474	-52.073112
7227.081299	-52.465721
7228.427124	-53.431519
7229.772949	-53.694241
7231.118774	-52.442741
7232.464600	-51.523991
7233.810425	-52.307373
7235.156250	-52.755676
7236.502075	-52.370548
7237.847900	-52.336834
7239.193726	-53.109417
7240.539551	-52.395844
7241.885376	-52.448055
7243.231201	-52.308296
7244.577026	-51.199810
7245.922852	-51.069683
7247.268677	-52.259377
7248.614502	-52.584885
7249.960327	-53.034828
7251.306152	-52.710682
7252.651978	-51.542351
7253.997803	-51.440701
7255.343628	-52.464512
7256.689453	-52.167427
7258.035278	-52.817734
7259.381104	-52.759113
7260.726929	-52.453129
7262.072754	-51.912579
7263.418579	-51.967918
7264.764404	-52.380760
7266.110229	-52.061192
7267.456055	-52.312057
7268.801880	-52.842224
7270.147705	-52.634995
7271.493530	-52.297527
7272.839355	-52.939667
7274.185181	-52.879368
7275.531006	-52.419750
7276.876831	-52.575989
7278.222656	-52.003433
7279.568481	-51.830265
7280.914307	-52.534153
7282.260132	-53.998924
7283.605957	-53.838028
7284.951782	-51.709373
7286.297607	-52.006771
7287.643433	-51.746880
7288.989258	-51.535236
7290.335083	-52.145485
7291.680908	-52.713242
7293.026733	-52.925175
7294.372559	-54.033165
7295.718384	-52.083786
7297.064209	-52.347881
7298.410034	-53.919353
7299.755859	-53.343517
7301.101685	-52.446800
7302.447510	-52.112736
7303.793335	-53.259911
7305.139160	-53.220215
7306.484985	-52.344688
7307.830811	-52.023598
7309.176636	-51.259029
7310.522461	-52.946484
7311.868286	-52.094345
7313.214111	-51.505924
7314.559937	-52.320724
7315.905762	-53.056614
7317.251587	-53.135738
7318.597412	-52.820435
7319.943237	-52.750885
7321.289062	-52.138039
7322.634888	-53.854961
7323.980713	-53.193775
7325.326538	-52.686626
7326.672363	-53.348660
7328.018188	-52.540733
7329.364014	-52.822231
7330.709839	-51.906696
7332.055664	-51.862385
7333.401489	-52.981396
7334.747314	-52.630043
7336.093140	-52.674500
7337.438965	-53.000515
7338.784790	-52.958237
7340.130615	-53.672390
7341.476440	-53.487190
7342.822266	-52.992088
7344.168091	-51.141376
7345.513916	-52.759998
7346.859741	-52.485817
7348.205566	-51.898506
7349.551392	-52.667801
7350.897217	-53.049164
7352.243042	-51.342098
7353.588867	-51.713856
7354.934692	-53.188618
7356.280518	-52.503860
7357.626343	-52.205196
7358.972168	-53.334301
7360.317993	-53.338062
7361.663818	-53.119644
7363.009644	-52.605129
7364.355469	-52.406715
7365.701294	-52.506237
7367.047119	-52.870567
7368.392944	-53.502670
7369.738770	-52.431011
7371.084595	-52.999985
7372.430420	-53.744396
7373.776245	-52.170826
7375.122070	-51.566357
7376.467896	-51.476688
7377.813721	-52.473675
7379.159546	-53.037640
7380.505371	-52.480686
7381.851196	-52.667191
7383.197021	-52.656452
7384.542847	-52.612732
7385.888672	-52.935951
7387.234497	-52.908882
7388.580322	-50.852997
7389.926147	-51.978432
7391.271973	-52.440872
7392.617798	-52.476040
7393.963623	-53.012440
7395.309448	-53.076458
7396.655273	-51.828514
7398.001099	-51.641846
7399.346924	-52.234524
7400.692749	-52.735317
7402.038574	-52.691296
7403.384399	-51.742050
7404.730225	-52.327118
7406.076050	-53.751171
7407.421875	-51.730511
7408.767700	-52.193043
7410.113525	-52.753845
7411.459351	-52.292526
7412.805176	-52.138859
7414.151001	-53.559059
7415.496826	-53.784908
7416.842651	-53.224159
7418.188477	-52.843426
7419.534302	-53.088909
7420.880127	-52.774685
7422.225952	-52.277107
7423.571777	-52.040546
7424.917603	-52.737911
7426.263428	-52.059437
7427.609253	-53.132172
7428.955078	-53.208500
7430.300903	-51.983227
7431.646729	-53.371483
7432.992554	-53.775890
7434.338379	-53.446243
7435.684204	-54.023888
7437.030029	-52.938637
7438.375854	-52.856907
7439.721680	-52.942657
7441.067505	-52.751606
7442.413330	-53.028046
7443.759155	-53.171951
7445.104980	-52.407974
7446.450806	-52.110161
7447.796631	-52.156883
7449.142456	-53.721809
7450.488281	-54.632362
7451.834106	-54.574814
7453.179932	-53.956650
7454.525757	-52.879616
7455.871582	-51.975594
7457.217407	-52.721817
7458.563232	-53.425850
7459.909058	-53.541916
7461.254883	-53.420551
7462.600708	-52.469093
7463.946533	-52.336483
7465.292358	-53.138481
7466.638184	-52.269230
7467.984009	-52.253071
7469.329834	-53.295952
7470.675659	-53.157902
7472.021484	-52.877502
7473.367310	-52.979961
7474.713135	-52.510197
7476.058960	-53.444675
7477.404785	-53.255013
7478.750610	-52.973759
7480.096436	-52.781048
7481.442261	-52.771381
7482.788086	-54.786655
7484.133911	-55.864174
7485.479736	-54.078270
7486.825562	-54.155205
7488.171387	-53.539532
7489.517212	-54.473038
7490.863037	-54.094257
7492.208862	-53.626202
7493.554688	-53.753117
7494.900513	-52.976639
7496.246338	-53.297428
7497.592163	-53.655407
7498.937988	-52.760704
7500.283813	-51.969452
7501.629639	-52.720345
7502.975464	-53.287174
7504.321289	-53.921047
7505.667114	-53.421722
7507.012939	-53.557461
7508.358765	-54.481567
7509.704590	-53.790783
7511.050415	-53.412205
7512.396240	-52.736282
7513.742065	-52.365601
7515.087891	-52.937061
7516.433716	-52.530521
7517.779541	-53.093712
7519.125366	-53.833012
7520.471191	-52.491741
7521.817017	-51.562286
7523.162842	-52.028645
7524.508667	-52.364796
7525.854492	-54.026955
7527.200317	-55.678196
7528.546143	-55.310272
7529.891968	-55.358078
7531.237793	-54.038113
7532.583618	-52.611923
7533.929443	-52.286724
7535.275269	-52.622547
7536.621094	-53.975071
7537.966919	-54.176014
7539.312744	-53.272030
7540.658569	-53.228912
7542.004395	-52.850918
7543.350220	-52.387199
7544.696045	-53.170231
