Frequency (Hz)	Level (dB)
5819.348145	-42.252026
5820.693970	-42.474415
5822.039795	-42.771580
5823.385620	-42.546482
5824.731445	-41.584225
5826.077271	-41.790447
5827.423096	-42.171131
5828.768921	-41.632771
5830.114746	-41.606964
5831.460571	-42.115234
5832.806396	-43.494965
5834.152222	-42.241386
5835.498047	-42.057285
5836.843872	-43.610588
5838.189697	-44.725620
5839.535522	-41.914265
5840.881348	-42.531605
5842.227173	-43.405697
5843.572998	-41.562431
5844.918823	-40.751396
5846.264648	-41.015263
5847.610474	-42.498844
5848.956299	-42.295803
5850.302124	-41.344685
5851.647949	-40.959167
5852.993774	-42.431816
5854.339600	-41.303951
5855.685425	-41.902374
5857.031250	-43.352257
5858.377075	-42.174114
5859.722900	-41.687412
5861.068726	-41.372158
5862.414551	-41.085648
5863.760376	-42.162586
5865.106201	-41.180275
5866.452026	-42.062790
5867.797852	-42.690105
5869.143677	-42.072681
5870.489502	-41.718533
5871.835327	-42.746838
5873.181152	-43.887562
5874.526978	-42.510494
5875.872803	-41.606106
5877.218628	-42.240505
5878.564453	-41.119728
5879.910278	-42.126328
5881.256104	-42.950058
5882.601929	-41.886017
5883.947754	-41.700283
5885.293579	-42.983719
5886.639404	-42.676907
5887.985229	-43.125622
5889.331055	-42.658291
5890.676880	-42.604424
5892.022705	-41.421368
5893.368530	-41.369308
5894.714355	-42.073109
5896.060181	-42.223095
5897.406006	-42.064224
5898.751831	-42.110420
5900.097656	-42.225563
5901.443481	-41.982315
5902.789307	-41.783993
5904.135132	-41.121864
5905.480957	-41.547306
5906.826782	-41.639660
5908.172607	-41.531883
5909.518433	-41.071312
5910.864258	-41.677116
5912.210083	-40.859688
5913.555908	-42.256260
5914.901733	-42.991188
5916.247559	-43.361687
5917.593384	-42.176029
5918.939209	-42.781334
5920.285034	-41.453434
5921.630859	-41.147541
5922.976685	-41.907185
5924.322510	-42.068733
5925.668335	-42.700298
5927.014160	-43.479485
5928.359985	-43.158962
5929.705811	-41.927643
5931.051636	-40.673779
5932.397461	-41.350632
5933.743286	-41.203583
5935.089111	-41.627968
5936.434937	-43.527103
5937.780762	-42.526779
5939.126587	-42.103863
5940.472412	-42.211121
5941.818237	-41.816547
5943.164062	-41.790749
5944.509888	-40.827614
5945.855713	-40.829845
5947.201538	-41.206676
5948.547363	-41.494881
5949.893188	-41.285389
5951.239014	-41.715828
5952.584839	-41.597042
5953.930664	-41.299652
5955.276489	-42.329700
5956.622314	-42.681969
5957.968140	-42.494164
5959.313965	-43.002033
5960.659790	-42.885830
5962.005615	-42.215633
5963.351440	-41.755249
5964.697266	-42.380787
5966.043091	-42.566677
5967.388916	-42.833359
5968.734741	-42.040993
5970.080566	-42.480961
5971.426392	-43.111073
5972.772217	-43.064285
5974.118042	-43.401909
5975.463867	-41.748489
5976.809692	-41.032822
5978.155518	-42.195686
5979.501343	-42.667789
5980.847168	-42.715351
5982.192993	-41.644043
5983.538818	-42.709202
5984.884644	-41.195518
5986.230469	-40.978466
5987.576294	-40.825607
5988.922119	-41.892242
5990.267944	-42.142170
5991.613770	-43.096916
5992.959595	-43.051559
5994.305420	-41.835331
5995.651245	-40.933952
5996.997070	-41.035885
5998.342896	-42.452560
5999.688721	-42.678417
6001.034546	-42.426250
6002.380371	-42.816177
6003.726196	-42.622017
6005.072021	-41.742252
6006.417847	-42.206821
6007.763672	-42.583282
6009.109497	-41.970589
6010.455322	-42.050411
6011.801147	-42.602470
6013.146973	-41.307186
6014.492798	-40.712730
6015.838623	-41.467434
6017.184448	-42.021484
6018.530273	-42.518921
6019.876099	-42.928833
6021.221924	-42.604767
6022.567749	-42.507492
6023.913574	-42.835854
6025.259399	-42.484394
6026.605225	-42.814510
6027.951050	-42.538673
6029.296875	-42.580902
6030.642700	-42.578274
6031.988525	-42.742279
6033.334351	-41.738911
6034.680176	-42.244469
6036.026001	-43.608128
6037.371826	-43.291142
6038.717651	-42.747692
6040.063477	-40.748760
6041.409302	-40.305164
6042.755127	-41.896835
6044.100952	-43.559990
6045.446777	-43.310059
6046.792603	-42.049721
6048.138428	-40.830738
6049.484253	-41.546898
6050.830078	-41.913166
6052.175903	-40.552162
6053.521729	-41.498463
6054.867554	-42.068630
6056.213379	-42.744125
6057.559204	-41.258797
6058.905029	-40.887253
6060.250854	-42.284023
6061.596680	-42.513462
6062.942505	-42.147568
6064.288330	-42.226238
6065.634155	-41.090191
6066.979980	-40.634781
6068.325806	-41.302849
6069.671631	-41.563114
6071.017456	-41.478561
6072.363281	-40.669666
6073.709106	-41.446274
6075.054932	-42.392990
6076.400757	-42.232361
6077.746582	-42.712132
6079.092407	-42.117966
6080.438232	-42.038269
6081.784058	-42.963951
6083.129883	-41.395241
6084.475708	-41.591606
6085.821533	-42.039276
6087.167358	-42.200329
6088.513184	-43.199905
6089.859009	-43.009716
6091.204834	-42.709686
6092.550659	-41.630070
6093.896484	-41.511681
6095.242310	-42.666069
6096.588135	-43.066654
6097.933960	-42.455517
6099.279785	-41.907825
6100.625610	-42.725208
6101.971436	-42.049061
6103.317261	-41.655598
6104.663086	-42.388512
6106.008911	-41.980507
6107.354736	-42.707630
6108.700562	-42.785309
6110.046387	-42.251888
6111.392212	-43.614716
6112.738037	-42.277222
6114.083862	-42.004978
6115.429688	-43.172668
6116.775513	-41.915405
6118.121338	-41.527798
6119.467163	-42.065098
6120.812988	-42.292305
6122.158813	-42.692089
6123.504639	-42.069889
6124.850464	-41.742935
6126.196289	-42.252609
6127.542114	-42.419548
6128.887939	-42.394581
6130.233765	-42.711876
6131.579590	-41.578053
6132.925415	-41.285416
6134.271240	-42.295067
6135.617065	-42.894302
6136.962891	-41.669838
6138.308716	-41.691303
6139.654541	-42.666321
6141.000366	-41.682663
6142.346191	-42.132030
6143.692017	-43.227726
6145.037842	-41.699371
6146.383667	-41.654228
6147.729492	-42.490650
6149.075317	-43.322113
6150.421143	-42.756935
6151.766968	-40.981514
6153.112793	-41.153370
6154.458618	-42.846100
6155.804443	-43.942898
6157.150269	-41.852329
6158.496094	-41.838261
6159.841919	-42.709633
6161.187744	-42.748058
6162.533569	-42.692528
6163.879395	-42.904831
6165.225220	-43.041321
6166.571045	-42.216022
6167.916870	-42.825001
6169.262695	-42.796307
6170.608521	-42.924339
6171.954346	-42.832436
6173.300171	-42.370377
6174.645996	-41.798145
6175.991821	-42.175350
6177.337646	-42.192005
6178.683472	-41.822811
6180.029297	-42.064510
6181.375122	-42.028595
6182.720947	-42.242722
6184.066772	-41.013409
6185.412598	-41.799778
6186.758423	-42.145443
6188.104248	-40.700497
6189.450073	-41.357571
6190.795898	-42.883308
6192.141724	-42.801792
6193.487549	-42.257080
6194.833374	-41.491833
6196.179199	-42.314877
6197.525024	-41.869595
6198.870850	-41.688446
6200.216675	-40.753181
6201.562500	-41.766022
6202.908325	-42.911659
6204.254150	-41.678223
6205.599976	-41.650784
6206.945801	-43.782673
6208.291626	-43.437313
6209.637451	-42.680721
6210.983276	-41.853672
6212.329102	-42.470406
6213.674927	-43.107525
6215.020752	-41.695595
6216.366577	-41.169014
6217.712402	-42.285748
6219.058228	-42.570263
6220.404053	-42.734020
6221.749878	-41.766037
6223.095703	-41.642036
6224.441528	-42.314152
6225.787354	-42.297176
6227.133179	-41.542896
6228.479004	-42.381584
6229.824829	-41.798290
6231.170654	-41.481785
6232.516479	-41.119884
6233.862305	-41.235527
6235.208130	-42.136356
6236.553955	-42.544151
6237.899780	-43.221962
6239.245605	-41.726124
6240.591431	-40.945644
6241.937256	-41.214661
6243.283081	-41.126717
6244.628906	-41.570309
6245.974731	-42.814095
6247.320557	-43.406551
6248.666382	-42.356556
6250.012207	-42.008446
6251.358032	-42.698250
6252.703857	-42.383930
6254.049683	-42.812820
6255.395508	-42.543568
6256.741333	-41.872143
6258.087158	-42.066719
6259.432983	-42.038536
6260.778809	-43.110794
6262.124634	-44.355011
6263.470459	-43.552116
6264.816284	-42.779533
6266.162109	-41.642582
6267.507935	-41.016365
6268.853760	-41.094707
6270.199585	-40.803013
6271.545410	-41.180637
6272.891235	-41.593456
6274.237061	-42.690525
6275.582886	-41.491699
6276.928711	-41.628231
6278.274536	-41.839714
6279.620361	-41.563499
6280.966187	-42.011593
6282.312012	-42.279755
6283.657837	-41.984245
6285.003662	-41.698223
6286.349487	-41.948666
6287.695312	-41.852356
6289.041138	-42.017834
6290.386963	-42.429394
6291.732788	-41.694748
6293.078613	-42.656647
6294.424438	-42.334751
6295.770264	-43.154099
6297.116089	-44.168682
6298.461914	-43.090172
6299.807739	-40.883999
6301.153564	-41.238358
6302.499390	-41.574532
6303.845215	-41.878887
6305.191040	-42.205135
6306.536865	-42.678581
6307.882690	-41.867809
6309.228516	-41.913372
6310.574341	-43.001434
6311.920166	-44.878555
6313.265991	-44.185650
6314.611816	-42.839733
6315.957642	-42.624371
6317.303467	-43.030731
6318.649292	-42.931080
6319.995117	-42.203598
6321.340942	-41.811081
6322.686768	-41.557713
6324.032593	-42.541214
6325.378418	-42.617668
6326.724243	-42.348103
6328.070068	-42.893173
6329.415894	-41.770027
6330.761719	-41.698902
6332.107544	-42.129887
6333.453369	-42.060547
6334.799194	-42.011543
6336.145020	-41.311245
6337.490845	-41.129803
6338.836670	-41.844074
6340.182495	-41.314289
6341.528320	-41.286858
6342.874146	-42.012291
6344.219971	-43.518162
6345.565796	-42.003750
6346.911621	-42.275799
6348.257446	-42.993893
6349.603271	-42.303493
6350.949097	-41.173256
6352.294922	-41.456738
6353.640747	-42.353065
6354.986572	-41.260803
6356.332397	-41.443710
6357.678223	-41.298286
6359.024048	-42.251064
6360.369873	-41.804546
6361.715698	-42.052055
6363.061523	-41.721874
6364.407349	-41.352322
6365.753174	-43.122543
6367.098999	-42.686089
6368.444824	-41.520348
6369.790649	-42.348068
6371.136475	-42.882225
6372.482300	-42.155544
6373.828125	-42.401886
6375.173950	-41.721188
6376.519775	-42.103565
6377.865601	-41.303074
6379.211426	-41.412598
6380.557251	-42.408382
6381.903076	-42.348766
6383.248901	-42.737747
6384.594727	-41.931400
6385.940552	-42.501690
6387.286377	-42.112251
6388.632202	-43.039204
6389.978027	-42.485996
6391.323853	-41.604744
6392.669678	-42.218521
6394.015503	-43.609406
6395.361328	-42.981178
6396.707153	-41.465714
6398.052979	-41.929852
6399.398804	-42.612362
6400.744629	-42.238468
6402.090454	-41.924538
6403.436279	-42.618427
6404.782104	-41.704823
6406.127930	-41.075806
6407.473755	-41.219131
6408.819580	-41.674736
6410.165405	-41.944134
6411.511230	-41.738289
6412.857056	-41.353310
6414.202881	-42.134663
6415.548706	-42.485325
6416.894531	-42.786617
6418.240356	-42.733051
6419.586182	-41.821186
6420.932007	-43.077618
6422.277832	-42.183350
6423.623657	-42.616081
6424.969482	-42.503803
6426.315308	-41.512939
6427.661133	-42.016865
6429.006958	-42.306419
6430.352783	-41.787621
6431.698608	-41.837830
6433.044434	-42.772243
6434.390259	-42.274338
6435.736084	-41.528118
6437.081909	-42.721371
6438.427734	-43.551647
6439.773560	-43.375759
6441.119385	-42.300114
6442.465210	-42.346115
6443.811035	-42.714550
6445.156860	-42.216343
6446.502686	-41.950954
6447.848511	-42.223186
6449.194336	-42.637165
6450.540161	-42.587601
6451.885986	-42.015720
6453.231812	-42.441681
6454.577637	-42.302681
6455.923462	-42.096622
6457.269287	-41.869518
6458.615112	-42.592873
6459.960938	-42.435768
6461.306763	-41.779373
6462.652588	-42.048252
6463.998413	-41.821636
6465.344238	-42.012840
6466.690063	-42.647900
6468.035889	-43.052010
6469.381714	-41.433552
6470.727539	-41.089149
6472.073364	-42.369217
6473.419189	-42.337303
6474.765015	-41.734798
6476.110840	-42.135143
6477.456665	-42.221096
6478.802490	-41.437798
6480.148315	-41.617638
6481.494141	-42.377686
6482.839966	-42.202389
6484.185791	-43.264114
6485.531616	-41.580559
6486.877441	-42.016422
6488.223267	-42.243324
6489.569092	-41.715462
6490.914917	-43.280014
6492.260742	-42.022659
6493.606567	-42.355259
6494.952393	-42.185452
6496.298218	-41.994503
6497.644043	-42.464649
6498.989868	-42.541096
6500.335693	-42.871326
6501.681519	-42.148575
6503.027344	-41.947189
6504.373169	-42.490723
6505.718994	-42.705711
6507.064819	-42.727936
6508.410645	-42.931026
6509.756470	-42.159885
6511.102295	-41.937599
6512.448120	-42.019020
6513.793945	-42.446423
6515.139771	-42.456024
6516.485596	-42.051250
6517.831421	-42.536041
6519.177246	-42.271519
6520.523071	-42.042793
6521.868896	-41.965603
6523.214722	-41.894821
6524.560547	-42.266552
6525.906372	-42.748993
6527.252197	-41.901398
6528.598022	-42.495449
6529.943848	-41.575722
6531.289673	-40.506317
6532.635498	-40.561726
6533.981323	-41.571049
6535.327148	-42.417641
6536.672974	-43.646400
6538.018799	-42.883305
6539.364624	-42.192612
6540.710449	-42.928555
6542.056274	-42.077869
6543.402100	-42.236523
6544.747925	-42.682201
6546.093750	-42.834915
6547.439575	-42.883842
6548.785400	-41.289047
6550.131226	-41.352001
6551.477051	-41.892838
6552.822876	-41.975468
6554.168701	-41.348682
6555.514526	-42.993214
6556.860352	-42.703606
6558.206177	-42.281471
6559.552002	-41.543900
6560.897827	-42.691605
6562.243652	-42.898209
6563.589478	-41.828781
6564.935303	-41.896416
6566.281128	-42.706341
6567.626953	-44.064720
6568.972778	-42.275410
6570.318604	-41.540134
6571.664429	-42.042976
6573.010254	-42.127735
6574.356079	-42.640663
6575.701904	-42.238937
6577.047729	-42.537350
6578.393555	-41.816479
6579.739380	-41.452610
6581.085205	-41.352413
6582.431030	-41.040089
6583.776855	-42.073257
6585.122681	-42.860878
6586.468506	-41.383362
6587.814331	-42.189529
6589.160156	-42.177441
6590.505981	-42.058800
6591.851807	-42.246407
6593.197632	-41.724941
6594.543457	-42.038422
6595.889282	-43.440243
6597.235107	-43.245136
6598.580933	-41.825363
6599.926758	-41.169342
6601.272583	-41.594181
6602.618408	-41.604164
6603.964233	-42.589199
6605.310059	-43.156528
6606.655884	-42.691593
6608.001709	-41.945854
6609.347534	-41.791336
6610.693359	-41.621929
6612.039185	-40.611328
6613.385010	-41.624920
6614.730835	-43.278595
6616.076660	-42.508259
6617.422485	-42.432034
6618.768311	-42.541363
6620.114136	-43.676250
6621.459961	-43.257351
6622.805786	-42.520435
6624.151611	-42.425934
6625.497437	-43.070358
6626.843262	-42.728149
6628.189087	-42.464615
6629.534912	-42.046989
6630.880737	-41.819080
6632.226562	-42.465153
6633.572388	-41.591843
6634.918213	-41.294701
6636.264038	-41.181107
6637.609863	-41.787498
6638.955688	-42.894073
6640.301514	-43.160366
6641.647339	-43.143055
6642.993164	-42.410015
6644.338989	-42.669300
6645.684814	-42.540165
6647.030640	-41.877869
6648.376465	-41.284065
6649.722290	-41.995014
6651.068115	-41.553547
6652.413940	-42.660324
6653.759766	-42.888172
6655.105591	-41.413300
6656.451416	-40.950214
6657.797241	-41.263958
6659.143066	-41.911236
6660.488892	-42.700588
6661.834717	-42.948658
6663.180542	-41.761635
6664.526367	-42.116383
6665.872192	-41.093056
6667.218018	-40.193756
6668.563843	-40.709179
6669.909668	-42.108498
6671.255493	-42.195477
6672.601318	-41.625465
6673.947144	-42.128338
6675.292969	-42.969254
6676.638794	-42.723881
6677.984619	-42.695141
6679.330444	-43.335491
6680.676270	-42.391323
6682.022095	-42.189087
6683.367920	-43.117523
6684.713745	-42.982029
6686.059570	-42.385918
6687.405396	-42.262287
6688.751221	-42.336647
6690.097046	-43.406979
6691.442871	-42.062111
6692.788696	-40.903133
6694.134521	-41.090023
6695.480347	-42.402725
6696.826172	-41.595299
6698.171997	-41.327366
6699.517822	-42.788044
6700.863647	-42.910355
6702.209473	-42.945621
6703.555298	-42.287086
6704.901123	-41.603729
6706.246948	-41.201851
6707.592773	-40.662880
6708.938599	-41.425697
6710.284424	-42.889519
6711.630249	-41.737934
6712.976074	-42.047989
6714.321899	-42.522072
6715.667725	-42.013859
6717.013550	-41.532864
6718.359375	-41.649704
6719.705200	-43.060841
6721.051025	-41.553890
6722.396851	-40.932770
6723.742676	-42.229206
6725.088501	-41.794781
6726.434326	-43.688904
6727.780151	-42.716179
6729.125977	-41.419975
6730.471802	-41.964718
6731.817627	-42.307804
6733.163452	-42.192856
6734.509277	-42.325165
6735.855103	-41.636269
6737.200928	-41.180199
6738.546753	-41.110058
6739.892578	-42.735065
6741.238403	-43.221802
6742.584229	-42.687256
6743.930054	-41.881359
6745.275879	-41.501320
6746.621704	-41.845692
6747.967529	-43.176083
6749.313354	-43.027412
6750.659180	-42.238888
6752.005005	-42.392555
6753.350830	-41.992603
6754.696655	-42.098431
6756.042480	-43.276737
6757.388306	-42.932682
6758.734131	-42.351917
6760.079956	-42.426510
6761.425781	-42.426647
6762.771606	-42.038670
6764.117432	-41.620480
6765.463257	-41.808865
6766.809082	-42.595894
6768.154907	-42.902687
6769.500732	-42.626194
6770.846558	-42.220398
6772.192383	-40.856842
6773.538208	-40.950523
6774.884033	-42.399982
6776.229858	-43.030670
6777.575684	-41.579887
6778.921509	-41.544498
6780.267334	-41.700134
6781.613159	-42.619740
6782.958984	-42.080688
6784.304810	-41.507824
6785.650635	-41.964764
6786.996460	-41.509014
6788.342285	-40.383083
6789.688110	-40.762512
6791.033936	-41.669174
6792.379761	-42.683537
6793.725586	-42.267635
6795.071411	-41.526627
6796.417236	-40.756702
6797.763062	-41.436607
6799.108887	-42.873772
6800.454712	-43.239464
6801.800537	-42.906815
6803.146362	-42.125076
6804.492188	-41.964962
6805.838013	-42.555328
6807.183838	-42.856564
6808.529663	-41.262234
6809.875488	-40.896645
6811.221313	-40.814457
6812.567139	-41.466965
6813.912964	-43.865917
6815.258789	-43.583225
6816.604614	-42.459381
6817.950439	-41.828075
6819.296265	-41.821232
6820.642090	-43.354301
6821.987915	-42.726189
6823.333740	-42.938889
6824.679565	-42.899288
6826.025391	-42.024876
6827.371216	-42.174816
6828.717041	-42.349655
6830.062866	-42.733074
6831.408691	-42.612198
6832.754517	-42.683163
6834.100342	-41.613194
6835.446167	-41.180302
6836.791992	-42.952633
6838.137817	-43.156063
6839.483643	-42.228436
6840.829468	-42.692825
6842.175293	-42.779526
6843.521118	-42.532711
6844.866943	-42.843056
6846.212769	-43.269497
6847.558594	-41.568325
6848.904419	-41.310005
6850.250244	-42.041569
6851.596069	-41.865540
6852.941895	-42.197563
6854.287720	-41.970264
6855.633545	-41.521141
6856.979370	-42.087978
6858.325195	-43.074848
6859.671021	-42.727989
6861.016846	-41.777416
6862.362671	-41.433434
6863.708496	-41.618416
6865.054321	-42.701347
6866.400146	-43.381706
6867.745972	-42.667526
6869.091797	-42.020126
6870.437622	-42.547813
6871.783447	-43.339043
6873.129272	-42.989674
6874.475098	-41.476498
6875.820923	-41.852932
6877.166748	-42.667431
6878.512573	-42.000248
6879.858398	-42.846664
6881.204224	-41.910290
6882.550049	-41.315403
6883.895874	-41.095757
